income_level,env_identity_score,freq_ev,freq_hsr,diet_type,appliance_efficiency,freq_waste_sorting,freq_reduce_disposable,income_numeric,direct_rebound_score,psych_rebound_score
Medium,66.53319478488547,0.9535735374122973,0.5332500040076676,Omnivore,5,0.6105347070063786,0.7436399224393558,2,0.9665639687796855,0.6211917170917144
High,62.49727908865721,0.38313537157176986,0.6563802386956525,Omnivore,4,0.517054682268072,0.7029074097553923,3,0.973272020945745,0.5992874042064539
High,24.05876567504376,0.8060334525203785,0.9655359322160508,Omnivore,4,0.12600073311325288,0.16411885542639512,3,1.0,0.30197500023893187
Medium,49.81529480305302,0.21158213457049135,0.33693265834177966,Omnivore,5,0.6978874153198437,0.9416532942563601,2,0.8121295127426053,0.6591262263623897
Medium,52.79138380196288,0.6140649847273983,1.0,Omnivore,3,0.44715435487152105,0.7211605303891289,2,0.8297413764938926,0.5848528527473401
Low,31.876619039287004,0.7226497023608565,0.6430731214612206,Omnivore,1,0.07503934804890616,0.7011249700269582,1,0.6019241801796286,0.43176764982139004
Medium,42.6387631467685,0.7223043293295386,1.0,Omnivore,1,0.4096113217152374,0.49134404117364916,2,0.7423431216849151,0.5895992403647342
Medium,30.287452936160488,0.8150739906826099,0.46944368407520276,Vegetarian,1,0.09111077139615506,0.2527463675143976,2,0.6880379562332339,0.5237669373092022
Medium,59.42514246453941,0.8535502279583167,0.6359686639057178,Omnivore,3,0.3768168879067041,0.6727012016604669,2,0.8053886991479213,0.6066975926879997
Medium,72.28148956273225,0.17727172626717705,1.0,Omnivore,3,1.0,0.4145355450765039,2,0.4028894151707402,0.7057296940866346
Low,76.60161777936493,0.44326715707240405,1.0,Omnivore,3,0.7293808399329718,0.8868288586890631,1,0.23907740576122755,0.708146941931561
Low,66.22176693118861,0.6871225203598057,0.5607535126460899,Vegetarian,2,0.4067324164298639,0.41564797359848193,1,0.5189716157093534,0.5471935734263025
Medium,45.549054882021466,0.49858628739121214,1.0,Omnivore,5,0.4349024313829917,0.2028158554255772,2,0.8761600255352224,0.47224063369686625
Low,31.01902262220061,0.1906759467547915,0.239585217355832,Omnivore,3,0.3229537731629394,0.0,1,0.67835324611918,0.42162410854062327
Low,33.64696950897747,0.552709570166698,0.23673781064701824,Vegetarian,5,0.2950551226745898,0.5821941572971998,1,0.7480481868864269,0.5296565808481567
High,40.965261341182526,0.6074356527661438,0.8003305219920154,Omnivore,5,0.31195879919091113,0.9456351224406061,3,0.994805507362096,0.5265528554286387
Medium,46.66710452946488,0.3900382776543051,0.9560762904189458,Omnivore,1,0.1892176478674666,0.7993145121852276,2,0.6712011238528244,0.5570673404160196
Medium,57.6037725301262,0.8097537174356638,1.0,Omnivore,2,0.4929105594434609,0.7503416071554978,2,0.7801104442854394,0.589399988558297
High,44.787536728095475,0.6075983338321813,0.628883464439339,Omnivore,5,0.2890804496968471,0.6520174692534375,3,1.0,0.4469360877520691
High,65.08463840502392,0.22645450548042417,0.3507146010147527,Omnivore,2,0.62644409414031,0.8108472034320042,3,0.9400410792432886,0.6606969788631023
Medium,56.515897458007906,0.058063338891091276,0.8854758267364464,Vegetarian,2,0.6496923375814512,0.4330245477984978,2,0.6908551704095889,0.5899510205249358
High,60.15818567611539,1.0,0.5904869489793487,Vegetarian,2,0.9518652835727032,0.3868920114869475,3,0.9388435465798023,0.7789804854492312
Medium,77.10375829006807,1.0,0.8184659126457425,Vegetarian,3,0.9260017324305461,0.35043828285164774,2,0.4423702451656623,0.7483434849942494
Medium,42.296523986994444,0.6884093364557076,0.6999521021849074,Omnivore,3,0.0,0.9110550858013264,2,0.7286204991034514,0.5706524968727995
Medium,66.28056867438552,0.3643682941000802,0.39591545410996143,Vegan,1,0.7072816728300015,0.4921832154174095,2,0.7053010084545981,0.7507236348749209
Medium,59.7904015728589,0.9386003157947275,0.7849337924283972,Omnivore,2,0.9010579539195271,0.5409923607647962,2,0.7643173782472986,0.6522194698555139
Medium,54.99770578545457,0.6628030863757358,0.7013081957315876,Omnivore,1,0.5214846336411385,0.12134813665953448,2,0.5942834207468778,0.47095750270803444
Medium,73.2788448129894,0.9443335491993377,1.0,Omnivore,4,1.0,0.3784580197228356,2,0.41947620208794967,0.6656411343650362
Low,73.18521231835511,0.8658523040370093,1.0,Vegetarian,2,0.5109212271553166,0.3145198296477093,1,0.23399770273366932,0.7884674872830219
Medium,45.80263806017358,0.3791393157725924,0.4142289084514289,Omnivore,2,0.2825250615137699,0.27391320389516777,2,0.7994076003517909,0.4557759367166249
Low,57.26759124213114,0.4787022008507855,0.4924768744210527,Omnivore,1,0.5388727721862155,0.6685342877022371,1,0.5837743672222862,0.529219613155251
Medium,64.21817523876098,0.1861321543680995,0.5720970549681781,Vegetarian,5,0.6129424494850766,0.6750455803610145,2,0.8963800665291893,0.7499575770934168
Medium,55.90489877966123,0.29201410044073406,0.45847493419548346,Omnivore,1,0.7263913095561504,0.6464229892907771,2,0.684292169269717,0.6038730129463148
Medium,68.77531998431698,0.7781256612865217,1.0,Omnivore,5,0.6881410467066753,0.5683630991957801,2,0.9469335261029284,0.6139971042197361
Medium,64.21788026865413,0.8939783918831082,1.0,Vegetarian,2,0.6203873645119669,0.7597883896754457,2,0.7943175995378323,0.7114377000444344
High,87.48841860534019,1.0,1.0,Vegetarian,4,1.0,0.6848409081099402,3,0.6131819261389263,0.826629070669835
Medium,37.04581296105319,0.4651736966566383,0.7919106109965571,Omnivore,3,0.21493971483322494,0.4455424020267721,2,0.761585475417859,0.5195814164851096
Medium,58.16346015378904,0.08650926893974753,0.7007452341200177,Omnivore,1,0.8393670584816453,0.366889003003429,2,0.659402772673491,0.5426453805819933
Medium,46.37246232731714,0.056947948698448214,0.5444425704963464,Vegan,5,0.5468463282062452,0.7177136962132058,2,0.8175159407921094,0.777156683978043
Low,69.06161183158567,0.3743255646128538,1.0,Vegetarian,1,0.6173069797664039,0.307012529893229,1,0.4532262597661118,0.705517137540674
Low,35.74242164931683,0.4638217187676631,1.0,Omnivore,4,0.40918778631441804,0.635818229519822,1,0.7263801704624384,0.5246706672501712
Low,65.1946906533733,0.6091206222132969,0.8227496288545944,Vegetarian,1,0.4884402244240508,0.6518674584534077,1,0.5828349245814357,0.6374054527032255
Medium,50.54927352977488,0.00648952138699721,0.5429468631554318,Omnivore,1,0.522740482051387,0.8763900686375731,2,0.5653543700282171,0.54195191302264
Medium,48.987572008184785,0.9897228904663063,1.0,Omnivore,1,0.48908163949920597,0.2100312335909063,2,0.6873907324165015,0.5008345816002996
High,38.30252694688969,0.5639388834040429,0.3239694256013269,Omnivore,2,0.47829052673130174,0.2499630887394519,3,0.9232570897380937,0.447213438792877
Low,53.023860806984906,0.8480946638011214,1.0,Omnivore,5,0.5068894570562774,0.3643630965155248,1,0.7275116682946959,0.5594493973332041
Low,76.26750795436388,0.6349667056654044,1.0,Vegetarian,5,1.0,0.3765786124366624,1,0.36487652550259636,0.8491916117750349
High,59.62216974705781,0.3304394545333465,0.4230147933624564,Omnivore,5,0.41975761254239485,1.0,3,1.0,0.6062225608646411
Low,69.41520626811712,0.7975655525345219,1.0,Omnivore,4,0.556421900903401,0.3647447121035911,1,0.706677771204304,0.570996848753283
Medium,84.96962732949413,0.809827074919876,1.0,Vegan,4,0.8975419586761467,0.4307572641312498,2,0.514069000641877,0.7857032098333709
Medium,63.95633377233864,0.527436084929228,1.0,Omnivore,1,0.478442050093926,0.9686410898395994,2,0.6774762559181009,0.63526644254564
Medium,51.61800641906489,0.51455309133378,0.7541248415015888,Omnivore,5,0.6507734546335391,0.6600355725179353,2,0.8849682183248418,0.5597796049037393
Low,67.00878322774184,0.08747960575092806,0.5811180584155377,Omnivore,4,0.9329619221987964,0.5012742045663328,1,0.6795550632973263,0.6542808662221011
Low,51.83555780528562,0.6558489485738741,0.841187069908341,Omnivore,3,0.41443670068577876,0.0,1,0.6992034498028561,0.44966914678227754
Low,52.43365975054246,0.9112451557542998,0.682102137224148,Omnivore,1,0.5419608943728049,0.9511545284803242,1,0.528426663423359,0.5976144136149792
Medium,37.20160800571523,0.09324491922135836,0.3919566847457733,Omnivore,2,0.5029565076657254,0.8938039538623286,2,0.6433956428413831,0.5748619342273839
Medium,73.89386236626588,0.3635114506489049,0.793145721449177,Vegetarian,5,0.9156031663534944,0.7988994864465947,2,0.41010567646833107,0.8309566543778936
Low,54.20996136525841,0.9023079734420988,0.9349396425038825,Vegetarian,1,1.0,0.6079770100140032,1,0.6740592372910693,0.8217348044503973
Medium,62.73147368723793,0.2843439098197933,0.3845706792221807,Vegetarian,1,0.35579976292098797,0.5840935623435229,2,0.6566644534503618,0.6447367055236293
High,44.46057107090041,0.8539436721799263,0.5557208568005185,Omnivore,3,0.7434415476815923,0.24160879051910594,3,0.9504554174883649,0.5506223078552595
Low,66.53921444573209,0.5348181649431442,0.3504909622414856,Omnivore,3,0.5368936372064855,0.9175401649233166,1,0.6680890675254262,0.69397712664754
Medium,48.570881427973745,0.5963276050038621,0.9923499126015444,Omnivore,4,0.365676407921006,0.2897288488137177,2,0.7768678171149993,0.5432390145666212
Medium,57.87436917447263,0.4157889015772531,0.930063113489064,Vegetarian,4,0.6073426170228508,0.6496529337949573,2,0.8228662225782996,0.7666691572948804
Low,73.16739046858689,0.3999914705537111,0.4285090870449003,Vegetarian,2,0.7440959191722785,0.6751734328090908,1,0.19035436484043838,0.809588534754674
Medium,71.86138968348794,0.14853345072966898,1.0,Vegetarian,2,0.9687812248595552,0.5953063788100308,2,0.26625583124829433,0.9187686638658004
Medium,59.669548912245894,0.7442809392941642,0.32096930168833016,Omnivore,4,0.3025918956806282,0.24154220390991843,2,0.8166244167331003,0.5412415645216854
High,33.47803450939922,0.9460934621942267,0.7573508190230847,Omnivore,4,0.0,0.0,3,1.0,0.31367145589015666
High,100.0,0.9707257400787231,1.0,Omnivore,4,1.0,0.9816763692982342,3,0.6225381133301469,0.8353823210339364
Medium,86.18788455409704,0.7436337881196206,1.0,Omnivore,1,0.5738759565268088,0.5887166912428868,2,0.2984011260020008,0.6645889932269922
Medium,70.84012237332448,0.3437171321675262,0.38848574745982617,Vegan,2,0.9094122505294417,0.6336858679768861,2,0.25970644853808544,0.8683951134856017
Medium,48.70194327613544,0.02234493376629121,1.0,Vegetarian,2,0.7659690898825329,0.46598153668845865,2,0.6272004826757556,0.6734941187650589
Medium,58.29611757447053,0.8087153968854397,1.0,Omnivore,2,0.8098858870381442,0.5786772471040021,2,0.8437961868868717,0.6278246514921519
Medium,51.84869355335225,0.4911385356958269,0.8206338409211339,Omnivore,4,0.6207730942736195,0.3960950630963922,2,0.7835922101350171,0.46052383540517794
Low,78.95783908644583,0.4068381307026183,0.8768723943193752,Omnivore,4,0.9387433082890576,0.8524919179190136,1,0.2803567393611507,0.6035843477030536
Medium,63.937543362777504,0.10193190678057007,0.36455517987648733,Vegan,4,0.5348554213779748,0.5082915964584679,2,0.8019838854461097,0.7896855804944627
Medium,48.237542124602506,0.0627215909013884,0.8031418531328811,Vegetarian,3,0.0995057533877578,0.3299014865433413,2,0.7322754449396168,0.5246049360750675
Medium,52.93867351312827,0.3488667217951773,0.6740724493358721,Omnivore,4,0.4598752522286282,0.662773424063601,2,0.8267317842933999,0.5365681119368858
High,76.81782213854856,1.0,1.0,Vegetarian,2,0.6594536356836926,0.6481573483601638,3,0.5321857623465454,0.7330340028361799
Low,84.00146770230717,1.0,0.8238909053976237,Vegetarian,4,0.6510981348680867,0.7696916947513509,1,0.3292384745349721,0.6983666247409175
Medium,82.92497345229368,0.9967513646130647,1.0,Omnivore,3,0.8391607555593282,0.9747807787477228,2,0.5023474912836258,0.7681835194508876
Low,71.35548097580966,1.0,0.4581855511165791,Vegetarian,2,0.3236797070507599,0.7212741541457045,1,0.20233230855164253,0.6645651760148485
Medium,56.21062696796045,0.9077253431293427,0.4140054056057692,Omnivore,1,0.8129942025773061,0.7479892792999923,2,0.7089949276943899,0.6517253484056872
Medium,11.377292620063194,0.5272247516003958,0.19659665374947433,Omnivore,3,0.09984977979589976,0.0,2,0.8483607169271987,0.3897393138933828
Medium,64.45740035712332,0.21941563855690382,0.3678125015853601,Omnivore,5,0.545759237266784,1.0,2,0.8424315616504248,0.6208546205741273
Medium,59.972568617338496,0.7980465828368204,0.8411917023564963,Omnivore,2,0.5378206719049481,0.7159341976257414,2,0.7573893960550409,0.6435678961433245
Medium,62.09973144482031,0.213712974852579,1.0,Omnivore,4,0.5897090636913428,0.6971426043630276,2,0.7912035688962933,0.6300182695879644
Medium,60.80846020549809,0.2672072767565691,0.9144535047211566,Omnivore,3,0.40082353640823243,0.4653413988098491,2,0.8291307431952093,0.5924713487252397
Medium,40.10606757076265,0.23325432182254846,0.7754852234066695,Omnivore,5,0.1930695708002459,0.0,2,0.9177269756893156,0.46715351769302693
Medium,68.36112835276778,0.5149824036958058,1.0,Omnivore,3,0.422080437457185,0.7852790383595899,2,0.7422001870772889,0.625284114630992
High,69.48324471047775,0.52182750816908,0.6870615466244036,Omnivore,5,0.4109702730193295,0.911746618231414,3,1.0,0.6078838372969345
Low,70.23508173089489,0.25415604962534144,0.7131294803027033,Omnivore,3,0.531136285413602,0.07373731532344008,1,0.1171538965379603,0.5789649120233896
Low,74.1986550536008,0.5531734118938824,0.6852633734889266,Vegetarian,5,0.7125186460135069,0.8840829499527396,1,0.27156013920789335,0.7270306869334308
Medium,69.06077467382434,0.873907238785167,1.0,Vegetarian,3,0.91082070745207,1.0,2,0.7582095411970838,0.8392088115868201
High,53.849558826916336,0.7705528549499723,0.43088812980535596,Vegetarian,2,0.22322527585617435,0.8998643961018098,3,0.8719252590441757,0.6821738539549581
Medium,58.93744728125865,0.8783356058875871,0.3077125167192176,Omnivore,1,0.772452767238692,0.6505140779904802,2,0.7162332202039028,0.5896150024460924
Low,61.36687300880065,0.1958721850791374,0.9030308117664956,Omnivore,4,0.2919787635980119,0.48799707326758124,1,0.615990279020808,0.594236147933428
Medium,61.615491736599274,0.166973873672554,1.0,Omnivore,5,0.6354439475336982,0.7978270721043461,2,0.8062241554929912,0.6270625227689549
Medium,74.97326483957595,0.6755771256984202,0.9842742411941845,Omnivore,5,0.4463190865160397,0.7489365265635439,2,0.5406542589182499,0.6332784232313636
Low,69.65503129533737,0.46332890154627304,1.0,Omnivore,5,0.4436310377645037,0.6898434987131072,1,0.7281146648828722,0.5368809282753813
Medium,91.1601515935493,0.7601726416469569,1.0,Omnivore,5,0.9748606926413036,0.6016087385669376,2,0.5626858066199063,0.6263774321250827
High,93.09703469827008,1.0,0.9629218270143667,Vegetarian,5,0.9919393998002888,0.2918653501523486,3,0.7430894870403892,0.8744568973843602
Medium,61.194743739208874,0.7513072956521765,1.0,Vegan,2,0.7617417999102067,0.7670931367739351,2,0.7799142537312649,0.8446033297689743
Medium,2.4501667731094585,0.9422611736585611,0.8363549577207691,Omnivore,3,0.0,0.0,2,0.8758691891407792,0.35430527951185503
Medium,78.55248699190899,0.4982564091570115,0.6174940791312429,Vegetarian,5,0.9848598706734348,0.36056215920998763,2,0.4871704944059628,0.7811779575002704
Low,51.894354915194185,0.20638674224818077,0.5956022550591165,Omnivore,1,0.8316075888045401,0.09879214654817303,1,0.45516790204474206,0.5364260679979297
High,47.9777411725349,0.7509126399478858,0.4636144383659584,Omnivore,4,0.5264067612144973,0.3453654338252445,3,0.951300435706581,0.6223609808856585
Medium,54.0233208751595,0.1107431201911856,0.7222895599662384,Vegetarian,4,0.1828844458370824,0.08330695786243192,2,0.7107368753238315,0.5492781164292438
Medium,53.300354297780906,0.28885112333163143,1.0,Vegetarian,4,0.14718587564172775,0.7677597266076304,2,0.8636537359412056,0.6185004111613207
Medium,69.18404715158088,0.20788805526314447,0.6911273365932368,Omnivore,5,0.7224429246646676,0.7390020959662121,2,0.874803445739364,0.6480724102744356
Medium,36.60846331310662,0.3965637167970809,0.5575092056960864,Omnivore,2,0.2516401118804352,0.6402383087097345,2,0.5879899137256018,0.4162057958301013
Medium,43.83418881312598,0.11121657500221538,1.0,Omnivore,2,0.23921371594893256,0.05603369395488206,2,0.739538625498659,0.4681697478028335
Low,65.14737831296125,0.03184174454809785,0.8411112223094814,Omnivore,3,0.6180480388801943,0.12424789669087416,1,0.6026307327554064,0.5873818190300115
High,69.34416045619962,0.8567940046300317,0.8821698019284325,Vegan,3,0.6218349754688567,1.0,3,0.9365535165370817,0.9077694427124114
High,69.62312467404018,0.8102489782898048,1.0,Vegetarian,5,0.664168545039093,0.3400463598895279,3,1.0,0.6654688687142911
Medium,48.19445581600051,0.7083589360386612,0.7314990161054757,Vegetarian,5,0.30586258796356824,0.43026317617473514,2,0.9030033863782493,0.5217123419435832
High,45.3260152610064,0.8603864402713439,0.9081876109344272,Omnivore,2,0.8491616594318872,0.14864327746546283,3,0.9918394251325945,0.6039510476141872
Low,52.400477493181214,0.1142946811423835,0.3476470533399668,Vegetarian,4,0.3065348302586941,0.19007273991649812,1,0.6596890309582601,0.6504431106932379
Medium,63.59809128427088,0.2910788813756463,0.4966221695482397,Omnivore,4,0.5821368849654062,0.7084487712434129,2,0.7894822228924272,0.5340920879240877
Medium,82.28216053908824,0.22952660990035237,0.8157870034116868,Omnivore,3,0.4144755112770991,0.647064157792898,2,0.48032491567015906,0.5423736019220149
Medium,29.288442213438746,0.8429724020485632,0.6412812788870685,Vegetarian,2,0.0615938211761681,0.6381701570850543,2,0.8301215794062377,0.5071651041152708
Medium,56.6890686456245,0.7469036553555233,1.0,Omnivore,1,0.3066043254689624,0.0,2,0.7695991387779275,0.400027953029389
Medium,40.009823384621946,0.20152700291824244,1.0,Omnivore,1,0.292483937428776,0.3280839875787804,2,0.7185045037211376,0.4516824685195996
Low,35.21635983969765,0.3413092404898934,1.0,Omnivore,2,0.3023847337949544,0.14010250748276873,1,0.6432214213368943,0.4637989715127348
Medium,74.50434968017225,1.0,0.6881205836864358,Vegetarian,5,0.6606760996145511,0.5471591064553982,2,0.5710347834854638,0.7723497532698401
Low,68.16936861749008,0.5941593578796515,1.0,Vegetarian,2,0.5722868351262084,0.5152550491303942,1,0.6104337876241278,0.7293277250770845
Medium,66.74150273920893,0.8011555973011573,1.0,Omnivore,5,0.7102656625956509,0.7491306629684764,2,0.9354515770679229,0.6429639422568643
Low,73.81538759596489,0.3645910347687291,0.7620170657972248,Vegetarian,1,0.7963471502027428,0.5594975606091658,1,0.06742931244833192,0.82681294776291
Low,52.80421654850796,0.2100529201793052,0.9656959997273061,Vegetarian,3,0.05170547908393325,0.38749601510357046,1,0.5089491293674869,0.45931486920741904
Medium,53.51043725499708,0.7839169288465484,0.284074916061512,Vegan,4,0.7466318994663675,0.9684992018299816,2,0.9138590732009844,0.8004027127216696
Medium,92.78595925083862,0.7858724552314401,0.6100844785284066,Vegetarian,1,0.9801070310404287,0.40721989797126684,2,0.4195835098256867,0.8239731022694673
High,56.301434186106384,0.8809779292117637,1.0,Vegetarian,2,0.1711681610138056,0.14342227605733338,3,0.9191877357908301,0.522745908961544
Medium,71.02698169581137,0.6526345818291939,1.0,Vegetarian,1,0.8899998961097453,1.0,2,0.3846585630846036,0.8131209128717821
Medium,60.095723114449726,0.5635783427765488,0.6646733168641327,Omnivore,4,0.8048982653619137,1.0,2,0.9331247049301792,0.7052454797233861
High,32.27612204882377,0.9356975053062537,0.6620472504668377,Omnivore,5,0.0,0.0,3,1.0,0.3369679193054074
Medium,29.330564942980978,0.2700024811211953,1.0,Omnivore,3,0.23085170420878703,0.8873323143025313,2,0.8374603714486526,0.4661909795317385
Low,51.31523670090143,0.35276846585695576,0.8881542929835937,Omnivore,3,0.5659048361143663,0.6013085857211979,1,0.6669134486658084,0.5628004548412271
Medium,75.84151877504983,0.971636770520055,0.7773568778095794,Omnivore,3,0.9723722726431759,0.4194524858476232,2,0.4309149814270751,0.7318787110709799
High,71.82437484954005,0.6088652010121577,0.47944853164523527,Omnivore,5,0.8165237236754966,0.6001802355974536,3,0.6874759576209065,0.6986687339159778
Medium,73.71115746336051,0.646309571379299,0.6623025889423635,Omnivore,2,0.6244905752113465,0.4854169455085441,2,0.3789332605019428,0.6610870825399502
Low,45.19430731595527,0.7026394640066841,1.0,Omnivore,2,0.2354367923735124,0.37681577077824474,1,0.5221066074995353,0.4827142699198117
Low,84.23808735183471,1.0,0.8585534996109511,Vegetarian,3,0.5466627389458404,0.5774855314305123,1,0.4244471249101511,0.7443440883047463
Low,45.526600497204235,0.43529133149533195,0.699472466330882,Vegetarian,1,0.26961927911796313,0.026159094954006146,1,0.48982427470569273,0.6058422321667701
Medium,63.19236598004953,0.4280928766249438,0.814559862297263,Vegetarian,1,0.7394767646994462,0.13005560928870696,2,0.7026074770915495,0.644431239419658
Medium,59.84471565138395,0.8425883794336675,1.0,Omnivore,4,0.7826421986982086,0.5632597361430419,2,0.9759804867467035,0.6920252745330615
Low,57.39189269528121,0.8055031112598633,0.8908877478617159,Omnivore,2,0.49846936024427335,0.23810066723468487,1,0.6169432839371325,0.546885307190578
High,80.0788820744341,1.0,1.0,Omnivore,2,1.0,0.24022169924514053,3,0.5128969171806835,0.6866367424471688
Medium,49.42334219751059,0.4632296374090289,0.6365302535366569,Omnivore,3,0.5757963454321696,0.5713139116320433,2,0.8028161820286739,0.5458101453656449
Medium,39.75592116432108,0.3239391201607158,0.22786722441057974,Omnivore,4,0.9031780920962085,0.487560656104578,2,0.8151010848027774,0.6694385800556619
High,60.29993229309629,0.8087304825848487,1.0,Vegetarian,3,0.23650168646111236,0.6589285937088918,3,1.0,0.6759790295960432
Low,54.0025989857021,0.8762232931316409,1.0,Omnivore,4,0.4963129149637922,0.4733724932398722,1,0.6958108739744077,0.4869399053279829
Medium,100.0,0.9837774582085865,1.0,Vegetarian,1,1.0,0.5703601659844009,2,0.3197728186431389,0.8732609815460941
Medium,70.14761214659963,0.20849834507043843,1.0,Vegetarian,3,1.0,0.9456209624518352,2,0.3664251338279791,0.7987051629716988
High,53.859891371720636,0.6283502838131507,1.0,Omnivore,4,0.24764746965291284,0.7132639930939182,3,0.9484093684564249,0.5151897260795167
Medium,44.1583264621937,0.46472195619874945,0.9053876824272953,Omnivore,3,0.24837979017907424,1.0,2,0.7689013946990636,0.46248044593242926
Low,31.79567384146823,0.9776153675237532,1.0,Omnivore,1,0.328964445459267,0.6430633016643543,1,0.570611887959266,0.5015225981873953
High,44.621713713938504,0.8779980152425846,0.8236548075707287,Omnivore,5,0.20157306444607465,0.46739248003875844,3,1.0,0.48664113911957885
Low,61.72412657638698,0.40724641726207056,0.44299024677395854,Omnivore,3,0.5675411353086449,1.0,1,0.6097029204987564,0.6504784323280228
High,81.40992977392153,0.32605788598559304,0.7982678139110286,Vegan,5,0.48701155683759556,0.7005801193929658,3,0.6695899193236823,0.8100008052660973
High,76.82533713581878,0.8653851600991959,1.0,Vegetarian,4,1.0,0.6648382284980594,3,0.5364838827674545,0.8063215796839982
Low,63.43642247469569,0.09607597563835613,0.6683199259691348,Vegan,5,0.9701961825631362,0.5144211274099301,1,0.7603381340133365,0.7782675086166325
Medium,55.15248501446273,0.8344499573477631,1.0,Omnivore,2,0.8945861884740607,0.3083921418332046,2,0.7572229872237499,0.6681813903911091
Low,64.03218534618232,0.7525186605703621,0.41337239750578114,Omnivore,2,0.6709734652203052,1.0,1,0.6416022185725482,0.5735912169218721
Medium,52.22043003773136,0.46050915990817876,0.5952859925641264,Omnivore,3,0.557255782661795,0.18586560065724045,2,0.8461681547249075,0.5544028523063667
Medium,85.77545993645813,0.5292107795416997,0.7798306244096702,Omnivore,4,0.8553121502773754,0.21749598095695627,2,0.4059514673100408,0.6530584709503988
Medium,57.1621472808738,0.8973389655687687,0.33741327951334915,Omnivore,4,0.74382674037809,0.3364518273986733,2,0.9122333806363186,0.6254058120195636
High,58.7049321262991,0.4884583504181284,0.4126189908182505,Vegetarian,2,0.8393231921466611,0.598787529802079,3,0.8333810280428013,0.7527297616473608
Medium,26.762663624689978,0.2490199621067708,0.32697852924522086,Omnivore,2,0.41029116269363247,0.060742709430399666,2,0.6550157553659688,0.39245359142095176
Medium,57.06847730215854,0.9391974328257621,1.0,Vegetarian,2,0.6192011338574626,0.3689082772670874,2,0.781630851748081,0.7031405026603059
High,72.54726206947412,1.0,0.426138300287177,Vegan,5,0.8665570626460087,0.028249083909644868,3,0.691993680855246,0.8190573143040546
High,43.98416134442182,1.0,0.5186217080664963,Omnivore,4,0.43773991669843443,0.0,3,1.0,0.46412029148655176
Low,48.739194982607806,0.19519381427592553,0.2538709775023066,Vegetarian,1,0.21911784689282499,0.010694452764065832,1,0.4457660474618148,0.5538093331722596
High,71.89066526600497,0.44329599143093446,1.0,Omnivore,3,0.6006002608382827,0.8502860934516681,3,0.5738473669273344,0.7066825637318276
Low,37.8501416472292,0.0260295498171349,0.8095537982795258,Omnivore,1,0.421092226822134,0.0,1,0.48174810171199817,0.4420927403108795
High,75.86701511312877,0.5370415089186801,1.0,Vegetarian,3,0.5845934149408086,0.43727217455074585,3,0.5466204575396859,0.7310908647928104
Low,52.01784164740347,0.7741904917143247,0.634471992951636,Omnivore,5,0.3322319630185493,0.37675689820709984,1,0.6701389735657638,0.5187334300719926
Low,54.171476692631956,0.24003841876414977,0.47912520473072884,Vegetarian,5,0.6653485955346261,0.12783502748833775,1,0.7123975118884901,0.6328537050983386
Medium,43.14182392311609,0.7291032835948762,0.9360293329016138,Omnivore,1,0.567516972071955,0.44230758255537017,2,0.7596760478889836,0.5147274211303823
Medium,65.67069390641825,0.2519082653674215,1.0,Vegetarian,4,0.7158430557418094,0.682232512459532,2,0.8091061976878099,0.6922772603410551
Medium,96.89807977544069,0.49529249795067165,0.6230918969754052,Vegan,4,0.869433788050102,1.0,2,0.43034172121467806,0.9928034383908388
Low,71.72245859190949,1.0,0.8454417208969688,Omnivore,2,0.6496957724140083,0.5985013735970568,1,0.34158782794827003,0.6034771080766066
Medium,47.03572107089197,0.24481173128413558,0.48389428733332235,Omnivore,5,0.6103658270741837,0.0,2,0.8709830206801871,0.45281311241698297
High,77.03430878237214,0.6763706272982676,0.5532784051179944,Omnivore,5,0.5900120467758819,0.4688106284749851,3,0.577418593688136,0.6160662326365217
Medium,55.24980681098626,0.30108718046521366,1.0,Omnivore,1,0.26151863223659627,0.3751135957585015,2,0.6002831567197512,0.5492897219338135
Low,80.6172747214134,0.2096249863300023,0.941183309079904,Omnivore,1,0.907611912388712,1.0,1,0.19345369032170115,0.8010981581985718
Medium,72.10014603246545,0.5898941421308249,0.5766860625409951,Vegetarian,4,0.6971214857926181,0.5323156677998612,2,0.4326720598046234,0.5941930537646194
Low,15.852876517924003,0.3786906633330023,0.38926439380116507,Omnivore,4,0.4199719807195381,0.2542844887419574,1,0.7271462009476763,0.44729231030457023
High,44.93880550567459,0.8948870858072802,1.0,Vegan,5,0.23633558529169948,0.2837232947939812,3,1.0,0.6918321478716298
High,74.16577834253084,1.0,1.0,Vegetarian,4,0.9565950128391828,0.7804791173878115,3,0.6688319012460326,0.8415446209756371
Medium,62.27485908217526,0.5442497144956385,1.0,Omnivore,5,0.505990956560214,0.32961001854159394,2,0.8807925528415265,0.5544760372934092
Medium,44.64366078438224,0.03219642208733686,0.6832304010026192,Omnivore,5,0.6028545808467418,0.0,2,0.8450668999245494,0.5901578153764806
Medium,50.49615726759281,0.6189223562347216,0.876288050258839,Omnivore,1,0.24728283821003866,0.0,2,0.7337128494948134,0.513425594403776
Medium,31.40645069865929,0.055390730020939194,0.533799993697708,Omnivore,5,0.0,0.4142124172698851,2,0.7917753042637803,0.39978066433727555
High,58.67440068710406,0.816356323599025,0.3710839791244108,Omnivore,2,0.6569270330272409,0.5873779227898422,3,0.9451544031723482,0.5867073648017386
